Time (s), Altitude AGL (m), X (m), Y (m), Z (m), Vx (m/s), Vy (m/s), Vz (m/s), Ax (m/s²), Ay (m/s²), Az (m/s²), Speed - Velocity Magnitude (m/s), acceleration Magnitude (m/s²), Mach Number, Angle of Attack (°)
2.581682,378.075307,8.612680,22.739774,1779.075307,8.516874,22.156476,297.045172,4.534184,11.169163,119.296347,297.992082,119.903826,0.895937,-0.000000
2.599530,383.396139,8.765417,23.137014,1784.396139,8.597808,22.355733,299.173303,4.534207,11.156547,119.154069,300.130582,119.761094,0.902420,0.000000
2.617379,388.754925,8.919597,23.537808,1789.754925,8.678691,22.554636,301.297452,4.527240,11.126974,118.817873,302.265092,119.423584,0.908891,0.000000
2.635227,394.151570,9.075221,23.942148,1795.151570,8.759450,22.753012,303.415391,4.520821,11.098986,118.472589,304.393375,119.077201,0.915345,-0.000000
2.653076,399.585958,9.232284,24.350024,1800.585958,8.840082,22.950861,305.526544,4.515328,11.073524,118.118351,306.514858,118.722180,0.921779,0.000000
2.670925,405.057969,9.390786,24.761426,1806.057969,8.920621,23.148269,307.631284,4.510335,11.049453,117.754672,308.629919,118.357916,0.928196,-0.000000
2.688773,410.567489,9.550725,25.176349,1811.567489,9.001078,23.345268,309.729761,4.504857,11.024231,117.382120,310.738710,117.984700,0.934595,0.000000
2.706622,416.114405,9.712099,25.594783,1817.114405,9.081431,23.541804,311.821643,4.498009,10.995603,117.000932,312.840896,117.602523,0.940976,-0.000000
2.724470,421.698599,9.874905,26.016721,1822.698599,9.161644,23.737786,313.906542,4.489716,10.963324,116.611289,314.936081,117.211538,0.947337,-0.000000
2.742319,427.319943,10.039143,26.442152,1828.319943,9.241697,23.933158,315.984290,4.480686,10.929201,116.212561,317.024095,116.811315,0.953677,-0.000000
2.760167,432.978306,10.204807,26.871064,1833.978306,9.321588,24.127921,318.054846,4.471815,10.895654,115.805006,319.104895,116.402370,0.959998,-0.000000
2.778016,438.673561,10.371896,27.303447,1839.673561,9.401328,24.322102,320.118104,4.463434,10.863724,115.388519,321.178378,115.984711,0.966297,0.000000
2.795865,444.405574,10.540407,27.739291,1845.405574,9.480922,24.515725,322.173871,4.455176,10.832456,114.963017,323.244353,115.558149,0.972576,0.000000
2.812371,449.739169,10.697510,28.145433,1850.739169,9.554397,24.694289,324.068216,4.447101,10.802493,114.561656,325.148125,115.155736,0.978362,0.000000
2.828878,455.103978,10.855825,28.554519,1856.103978,9.627732,24.872344,325.955864,4.438210,10.770257,114.153138,327.045184,114.745958,0.984130,-0.000000
2.845384,460.499889,11.015349,28.966539,1861.499889,9.700912,25.049849,327.836705,4.428482,10.735664,113.737509,328.935416,114.328854,0.989879,0.000000
2.861891,465.926789,11.176079,29.381485,1866.926789,9.773926,25.226768,329.710625,4.418239,10.699811,113.314421,330.818705,113.904191,0.995607,0.000000
2.878397,471.384569,11.338014,29.799346,1872.384569,9.846795,25.403152,331.578193,4.411129,10.671847,112.971072,332.695623,113.559718,1.001318,0.000000
2.894003,476.572952,11.492221,30.197089,1877.572952,9.915664,25.569685,333.340844,4.414769,10.670648,112.919217,334.467110,113.508161,1.006709,0.000000
2.909609,481.788829,11.647503,30.597430,1882.788829,9.984578,25.736173,335.102294,4.418773,10.670540,112.867429,336.237401,113.456787,1.012097,-0.000000
2.925215,487.032184,11.803861,31.000368,1888.032184,10.053561,25.902671,336.863066,4.422839,10.670519,112.815708,338.007023,113.405491,1.017485,0.000000
2.940821,492.303011,11.961296,31.405905,1893.303011,10.122611,26.069178,338.623187,4.426644,10.669610,112.764298,339.776003,113.354412,1.022871,0.000000
2.959593,498.679642,12.152101,31.897165,1899.679642,10.205747,26.269443,340.739446,4.430649,10.666779,112.702299,341.902926,113.292625,1.029349,0.000000
2.978366,505.095989,12.344468,32.392185,1906.095989,10.288955,26.469649,342.854570,4.434204,10.662731,112.640496,344.028721,113.230903,1.035825,0.000000
2.997138,511.552033,12.538398,32.890962,1912.552033,10.372228,26.669781,344.968534,4.437747,10.658866,112.578945,346.153361,113.169448,1.042299,0.000000
3.015911,518.047750,12.733892,33.393495,1919.047750,10.455571,26.869852,347.081338,4.441661,10.656260,112.517582,348.276848,113.108313,1.048771,0.000000
3.034683,524.583119,12.930951,33.899784,1925.583119,10.538993,27.069884,349.192988,4.446027,10.654966,112.456370,350.399189,113.047471,1.055241,0.000000
3.053455,531.158117,13.129577,34.409828,1932.158117,10.622499,27.269894,351.303485,4.450602,10.654083,112.394980,352.520387,112.986498,1.061710,-0.000000
3.072228,537.772724,13.329771,34.923627,1938.772724,10.706089,27.469880,353.412833,4.455032,10.652564,112.333734,354.640445,112.925605,1.068176,-0.000000
3.093543,545.331245,13.558984,35.511568,1946.331245,10.801098,27.696907,355.806495,4.459655,10.649582,112.264750,357.046278,112.856884,1.075516,0.000000
3.114858,552.940770,13.790223,36.104347,1953.940770,10.896201,27.923864,358.198693,4.463860,10.645577,112.196364,359.450655,112.788645,1.082854,0.000000
3.136173,560.601270,14.023490,36.701963,1961.601270,10.991391,28.150739,360.589438,4.467959,10.641665,112.128449,361.853585,112.720880,1.090189,0.000000
3.157488,568.312692,14.258787,37.304413,1969.312692,11.086615,28.377412,362.977286,4.467691,10.627969,111.935891,364.253621,112.528031,1.097518,-0.000000
3.181051,576.896521,14.521259,37.976014,1977.896521,11.191871,28.627633,365.611861,4.466016,10.609631,111.670942,366.901665,112.262678,1.105607,0.000000
3.204614,585.542360,14.786211,38.653507,1986.542360,11.297091,28.877416,368.240134,4.464187,10.590498,111.394833,369.543402,111.986144,1.113679,0.000000
3.228177,594.250057,15.053642,39.336880,1995.250057,11.402264,29.126727,370.861794,4.462100,10.569953,111.117563,372.178516,111.708312,1.121734,-0.000000
3.251739,603.019451,15.323551,40.026122,2004.019451,11.507375,29.375528,373.476818,4.459300,10.547773,110.839546,374.806983,111.429556,1.129772,0.000000
3.275302,611.850385,15.595935,40.721220,2012.850385,11.612409,29.623803,376.085236,4.455898,10.525185,110.560558,377.428831,111.149771,1.137792,0.000000
3.298865,620.742702,15.870794,41.422162,2021.742702,11.717357,29.871554,378.687056,4.452436,10.503620,110.280349,380.044067,110.868867,1.145795,0.000000
3.322428,629.696248,16.148124,42.128936,2030.696248,11.822232,30.118809,381.282265,4.449498,10.483319,109.999244,382.652680,110.587213,1.153780,-0.000000
3.345991,638.710866,16.427925,42.841530,2039.710866,11.927053,30.365596,383.870835,4.447558,10.463988,109.716710,385.254646,110.304271,1.161749,0.000000
3.349718,640.142496,16.472414,42.954790,2041.142496,11.943632,30.404597,384.279717,4.447855,10.461945,109.671869,385.665647,110.259487,1.163007,0.000000
3.353446,641.575650,16.516964,43.068195,2042.575650,11.960211,30.443587,384.688433,4.447696,10.458940,109.627109,386.076481,110.214674,1.164265,0.000000
3.357173,643.010327,16.561577,43.181745,2044.010327,11.976790,30.482567,385.096982,4.447527,10.455892,109.582369,386.487148,110.169877,1.165522,0.000000
3.364628,645.884247,16.650987,43.409281,2046.884247,12.009944,30.560491,385.913579,4.447060,10.449562,109.492868,387.307981,110.080233,1.168035,0.000000
3.372083,648.764252,16.740644,43.637398,2049.764252,12.043093,30.638366,386.729506,4.446276,10.442680,109.403004,388.128145,109.990164,1.170546,0.000000
3.379538,651.650336,16.830548,43.866096,2052.650336,12.076234,30.716187,387.544765,4.445067,10.435107,109.313163,388.947637,109.900035,1.173056,0.000000
3.393570,657.098898,17.000432,44.298114,2058.098898,12.138578,30.862489,389.077401,4.441685,10.419111,109.144147,390.488236,109.730266,1.177775,-0.000000
3.404883,661.507514,17.138040,44.647928,2062.507514,12.188804,30.980277,390.311381,4.438149,10.404946,109.007939,391.728629,109.593297,1.181575,-0.000000
3.416196,665.930081,17.276216,44.999073,2066.930081,12.238990,31.097904,391.543818,4.434378,10.390433,108.871635,392.967472,109.456190,1.185371,0.000000
3.427509,670.366582,17.414959,45.351549,2071.366582,12.289137,31.215371,392.774713,4.430823,10.376294,108.735198,394.204766,109.318997,1.189163,0.000000
3.440073,675.310107,17.569714,45.744567,2076.310107,12.344786,31.345649,394.139942,4.427363,10.361399,108.583208,395.577094,109.166264,1.193370,-0.000000
3.452637,680.270775,17.725167,46.139221,2081.270775,12.400395,31.475747,395.503257,4.424632,10.347677,108.430473,396.947501,109.012931,1.197571,0.000000
3.465202,685.248561,17.881319,46.535509,2086.248561,12.455975,31.605680,396.864701,4.422729,10.335448,108.284613,398.316032,108.866614,1.201768,-0.000000
3.477766,690.243440,18.038169,46.933429,2091.243440,12.511533,31.735465,398.224369,4.421245,10.324102,108.148521,399.682782,108.730112,1.205960,0.000000
3.494222,696.811442,18.244663,47.457080,2097.811442,12.584265,31.905226,400.002623,4.418556,10.307992,107.970587,401.470304,108.551490,1.211444,-0.000000
3.507449,702.111340,18.411490,47.879961,2103.111340,12.642685,32.041465,401.429694,4.415626,10.293815,107.827744,402.904818,108.407946,1.215846,0.000000
3.520675,707.430101,18.579089,48.304644,2108.430101,12.701065,32.177514,402.854879,4.412271,10.279028,107.684394,404.337437,108.263823,1.220243,-0.000000
3.533901,712.767699,18.747459,48.731124,2113.767699,12.759401,32.313370,404.278172,4.408983,10.264466,107.541135,405.768156,108.119814,1.224636,0.000000
3.547127,718.124109,18.916602,49.159400,2119.124109,12.817697,32.449038,405.699572,4.406151,10.250717,107.397988,407.196975,107.976012,1.229023,-0.000000
3.562674,724.444518,19.116412,49.665125,2125.444518,12.886179,32.608290,407.367988,4.403456,10.235543,107.229767,408.874103,107.807141,1.234174,-0.000000
3.578221,730.790845,19.317286,50.173325,2131.790845,12.954621,32.767308,409.033787,4.401018,10.220655,107.061520,410.548606,107.638283,1.239319,-0.000000
3.593768,737.163051,19.519224,50.683995,2138.163051,13.023023,32.926089,410.696967,4.398315,10.205191,106.892772,412.220481,107.468859,1.244456,0.000000
3.609315,743.561093,19.722225,51.197132,2144.561093,13.091378,33.084622,412.357527,4.395149,10.188990,106.724328,413.889727,107.299650,1.249587,-0.000000
3.630706,752.406227,20.003268,51.907173,2153.406227,13.185342,33.302334,414.637998,4.390256,10.166089,106.493015,416.182133,107.067203,1.256636,0.000000
3.647765,759.494886,20.228831,52.476745,2160.494886,13.260202,33.475603,416.453060,4.386422,10.148168,106.308676,418.006698,106.881994,1.262248,-0.000000
3.664823,766.614480,20.455671,53.049270,2167.614480,13.334998,33.648572,418.264969,4.382925,10.130758,106.123658,419.828099,106.696172,1.267851,0.000000
3.681882,773.764955,20.683786,53.624742,2174.764955,13.409738,33.821245,420.073726,4.379664,10.113645,105.938904,421.646336,106.510650,1.273447,0.000000
3.703204,782.745630,20.970698,54.348160,2183.745630,13.503077,34.036656,422.330057,4.375568,10.091991,105.708449,423.914501,106.279208,1.280430,-0.000000
3.724525,791.774358,21.259598,55.076165,2192.774358,13.596325,34.251597,424.581473,4.371160,10.069931,105.477932,426.177732,106.047653,1.287400,0.000000
3.745847,800.851037,21.550486,55.808747,2201.851037,13.689477,34.466068,426.827970,4.366754,10.047873,105.247168,428.436025,105.815852,1.294357,0.000000
3.772562,812.291289,21.917760,56.733091,2213.291289,13.806056,34.734115,429.635688,4.360828,10.019620,104.951365,431.258496,105.518712,1.303057,0.000000
3.799277,823.806434,22.288145,57.664585,2224.806434,13.922465,35.001393,432.435270,4.354298,9.990180,104.641385,434.072799,105.207334,1.311735,-0.000000
3.825993,835.396257,22.661638,58.603209,2236.396257,14.038701,35.267888,435.226609,4.347716,9.960753,104.330805,436.878828,104.895358,1.320392,0.000000
3.871886,855.479670,23.310490,60.232216,2256.479670,14.237967,35.723863,440.002461,4.336402,9.910162,103.798184,441.679839,104.360331,1.335213,0.000000
3.917779,875.781648,23.968473,61.882090,2276.781648,14.436715,36.177503,444.753839,4.324983,9.859214,103.264121,446.456278,103.823833,1.349971,-0.000000
3.963673,896.301102,24.635566,63.552728,2297.301102,14.634936,36.628803,449.480715,4.313433,9.808170,102.729957,451.208116,103.287221,1.364666,0.000000
4.034417,928.354553,25.681657,66.168377,2329.354553,14.939348,37.319689,456.716801,4.293329,9.725155,101.856376,458.482475,102.409631,1.387186,-0.000000
4.037370,929.703723,25.725793,66.278628,2330.703723,14.952007,37.348362,457.017065,4.283101,9.700750,101.579360,458.784329,102.131366,1.388121,0.000000
4.040323,931.053780,25.769967,66.388963,2332.053780,14.964638,37.376970,457.316589,4.272867,9.676339,101.302254,459.085440,101.853010,1.389054,0.000000
4.043276,932.404719,25.814177,66.499383,2333.404719,14.977241,37.405508,457.615322,4.262623,9.651916,101.024998,459.385756,101.574503,1.389985,0.000000
4.049183,935.109236,25.902710,66.720475,2336.109236,15.002356,37.462368,458.210338,4.242112,9.603027,100.470001,459.983927,101.017002,1.391839,0.000000
4.055089,937.817256,25.991390,66.941901,2338.817256,15.027349,37.518940,458.802087,4.221584,9.554123,99.914814,460.578817,100.459311,1.393683,0.000000
4.060995,940.528762,26.080218,67.163661,2341.528762,15.052222,37.575224,459.390560,4.201038,9.505202,99.359422,461.170417,99.901413,1.395518,0.000000
4.099502,958.290198,26.662875,68.617443,2359.290198,15.211313,37.934898,463.144526,4.063253,9.178491,95.648087,464.944397,96.173339,1.407231,0.000000
4.138009,976.192886,27.251535,70.084784,2377.192886,15.365037,38.281888,466.754343,3.922419,8.846413,91.872674,468.573584,92.380910,1.418514,0.000000
4.176516,994.231595,27.846003,71.565225,2395.231595,15.513327,38.616097,470.218788,3.780424,8.513207,88.081620,472.056750,88.572784,1.429362,0.000000
4.215023,1012.400830,28.446072,73.058282,2413.400830,15.656133,38.937470,473.537134,3.637388,8.179156,84.278074,475.393162,84.752127,1.439774,-0.000000
4.253530,1030.694996,29.051534,74.563464,2431.694996,15.793415,39.245968,476.708836,3.493362,7.844309,80.462769,478.582274,80.919676,1.449746,0.000000
4.292037,1049.108451,29.662174,76.080277,2450.108451,15.925132,39.541562,479.733439,3.348365,7.508800,76.636783,481.623627,77.076522,1.459277,0.000000
4.353117,1078.549239,30.640962,78.509106,2479.549239,16.122574,39.983916,484.228531,3.116336,6.975310,70.545956,486.143931,70.958427,1.473488,0.000000
4.414198,1108.254741,31.631434,80.964092,2509.254741,16.305794,40.393661,488.351152,2.882312,6.440739,64.436170,490.290092,64.821376,1.486581,0.000000
4.421012,1111.583738,31.742604,81.239474,2512.583738,16.325344,40.437343,488.787880,2.856099,6.381029,63.753518,490.729342,64.135683,1.487971,-0.000000
4.427825,1114.915691,31.853907,81.515152,2515.915691,16.344741,40.480675,489.220600,2.835523,6.333617,63.212840,491.164566,63.592594,1.489350,0.000000
4.434639,1118.250584,31.965342,81.791124,2519.250584,16.364055,40.523807,489.651072,2.828425,6.315643,63.011811,491.597532,63.390659,1.490722,0.000000
4.442387,1122.046389,32.092219,82.105300,2523.046389,16.385946,40.572679,490.138604,2.820330,6.295216,62.783132,492.087891,63.160951,1.492277,0.000000
4.450135,1125.845966,32.219265,82.419854,2526.845966,16.407770,40.621383,490.624238,2.812207,6.274805,62.554359,492.576344,62.931149,1.493826,-0.000000
4.457884,1129.649298,32.346480,82.734785,2530.649298,16.429528,40.669924,491.108058,2.804061,6.254417,62.325591,493.062974,62.701354,1.495369,-0.000000
4.482171,1141.595038,32.746325,83.724364,2542.595038,16.497323,40.821057,492.613136,2.778515,6.190647,61.609639,494.576811,61.982190,1.500175,0.000000
4.506458,1153.577099,33.147807,84.717592,2554.577099,16.564519,40.970691,494.101395,2.754452,6.130180,60.931871,496.073754,61.301378,1.504930,-0.000000
4.530745,1165.595095,33.550915,85.714436,2566.595095,16.631124,41.118845,495.573061,2.730307,6.069654,60.253274,497.554030,60.619735,1.509638,0.000000
4.585590,1192.863849,34.467099,87.978585,2593.863849,16.779387,41.447956,498.835689,2.676061,5.931769,58.718902,500.835827,59.078394,1.520091,0.000000
4.590086,1195.106975,34.542558,88.164975,2596.106975,16.791410,41.474592,499.099380,2.672331,5.919047,58.593072,501.101072,58.951883,1.520937,-0.000000
4.594581,1197.351287,34.618072,88.351486,2598.351287,16.803414,41.501174,499.362505,2.668475,5.906565,58.467241,501.365748,58.825391,1.521782,0.000000
4.599077,1199.596783,34.693639,88.538116,2600.596783,16.815402,41.527700,499.625064,2.664490,5.894316,58.341412,501.629856,58.698917,1.522625,0.000000
4.607750,1203.932220,34.839579,88.898507,2604.932220,16.838475,41.578725,500.130005,2.656169,5.871835,58.098304,502.137776,58.454655,1.524247,0.000000
4.616423,1208.272026,34.985719,89.259339,2609.272026,16.861471,41.629562,500.632835,2.647063,5.850764,57.854808,502.643577,58.210113,1.525862,0.000000
4.625096,1212.616184,35.132058,89.620612,2613.616184,16.884387,41.680220,501.133554,2.637508,5.830600,57.611268,503.147257,57.965598,1.527472,0.000000
4.634873,1217.518829,35.297273,90.028424,2618.518829,16.910121,41.737121,501.695514,2.626751,5.807863,57.336731,503.712545,57.689963,1.529278,0.000000
4.644651,1222.426955,35.462739,90.436791,2623.426955,16.935753,41.793796,502.254789,2.616341,5.784644,57.062234,504.275138,57.414335,1.531078,0.000000
4.654429,1227.340536,35.628455,90.845711,2628.340536,16.961284,41.850239,502.811382,2.606175,5.760848,56.787795,504.835036,57.138719,1.532869,0.000000
4.672613,1236.492907,35.937305,91.607656,2637.492907,17.008503,41.954587,503.839364,2.587337,5.716238,56.277465,505.869134,56.626167,1.536179,0.000000
4.690796,1245.663878,36.247010,92.371491,2646.663878,17.055382,42.058122,504.858064,2.568491,5.671667,55.766976,506.893910,56.113461,1.539462,-0.000000
4.708980,1254.853286,36.557564,93.137200,2655.853286,17.101912,42.160853,505.867465,2.549276,5.627389,55.255105,507.909347,55.599397,1.542718,0.000000
4.732896,1266.966922,36.967285,94.147087,2667.966922,17.162574,42.294741,507.180861,2.523800,5.569324,54.582002,509.230620,54.923418,1.546959,0.000000
4.756811,1279.111765,37.378450,95.160158,2680.111765,17.222623,42.427242,508.478162,2.498301,5.511256,53.909003,510.535729,54.247544,1.551152,-0.000000
4.775181,1288.461212,37.695237,95.940444,2689.461212,17.268328,42.528043,509.463422,2.478055,5.464515,53.370099,511.526938,53.706324,1.554340,0.000000
4.777300,1289.541101,37.731841,96.030591,2690.541101,17.273571,42.539604,509.576290,2.470589,5.448067,53.180209,511.640488,53.515604,1.554706,0.000000
4.779419,1290.621229,37.768457,96.120763,2691.621229,17.278799,42.551132,509.688785,2.463121,5.431615,52.990278,511.753664,53.324844,1.555070,0.000000
